ts_code,name,fund_type,list_date,invest_type,type,market
014036.OF,博时成长回报A,混合型,,混合型,契约型开放式,O
012710.OF,华夏核心成长C,混合型,,混合型,契约型开放式,O
014037.OF,博时成长回报C,混合型,,混合型,契约型开放式,O
952100.OF,国泰君安现金管家,货币市场型,,货币型,契约型开放式,O
970080.OF,东海证券海盈3个月持有,混合型,,混合型,契约型开放式,O
009467.OF,红土创新科技创新3个月定开A,混合型,,混合型,契约型开放式,O
159731.SZ,石化ETF,股票型,20211210,被动指数型,契约型开放式,E
014173.OF,富国中证移动互联网C,股票型,,被动指数型,契约型开放式,O
014181.OF,富国大盘价值C,混合型,,混合型,契约型开放式,O
014174.OF,富国国企改革C,股票型,,被动指数型,契约型开放式,O
014194.OF,汇添富中证芯片产业指数增强C,股票型,,增强指数型,契约型开放式,O
562900.SH,现代农业ETF,股票型,20211213,被动指数型,契约型开放式,E
014094.OF,南方誉盈一年持有A,混合型,,混合型,契约型开放式,O
014095.OF,南方誉盈一年持有C,混合型,,混合型,契约型开放式,O
013979.OF,惠升和赢纯债3个月定开C,债券型,,债券型,契约型开放式,O
013498.OF,银华永丰,债券型,,债券型,契约型开放式,O
561550.SH,500增强ETF,股票型,20211210,增强指数型,契约型开放式,E
013978.OF,惠升和赢纯债3个月定开A,债券型,,债券型,契约型开放式,O
014193.OF,汇添富中证芯片产业指数增强A,股票型,,增强指数型,契约型开放式,O
012439.OF,东方红睿和三年定开C,混合型,,混合型,契约型开放式,O
014149.OF,景顺长城安鼎一年持有C,混合型,,混合型,契约型开放式,O
014004.OF,博时富璟纯债一年定开,债券型,,债券型,契约型开放式,O
014148.OF,景顺长城安鼎一年持有A,混合型,,混合型,契约型开放式,O
169109.OF,东方红睿和三年定开A,混合型,,混合型,契约型开放式,O
561990.SH,沪深300增强ETF,股票型,20211210,增强指数型,契约型开放式,E
014111.OF,嘉实中证稀有金属主题ETF联接C,股票型,,被动指数型,契约型开放式,O
014044.OF,银华富利精选C,混合型,,混合型,契约型开放式,O
970101.OF,兴证资管金麒麟兴享优选一年持有B,混合型,,混合型,契约型开放式,O
013574.OF,中邮鑫溢中短债C,债券型,,债券型,契约型开放式,O
970100.OF,兴证资管金麒麟兴享优选一年持有A,混合型,,混合型,契约型开放式,O
970102.OF,兴证资管金麒麟兴享优选一年持有C,混合型,,混合型,契约型开放式,O
013573.OF,中邮鑫溢中短债A,债券型,,债券型,契约型开放式,O
012555.OF,西部利得创业板大盘ETF联接C,股票型,,被动指数型,契约型开放式,O
012554.OF,西部利得创业板大盘ETF联接A,股票型,,被动指数型,契约型开放式,O
014110.OF,嘉实中证稀有金属主题ETF联接A,股票型,,被动指数型,契约型开放式,O
012562.OF,天弘中证新材料C,股票型,,被动指数型,契约型开放式,O
011804.OF,景顺长城宁景6个月持有C,混合型,,混合型,契约型开放式,O
012561.OF,天弘中证新材料A,股票型,,被动指数型,契约型开放式,O
011803.OF,景顺长城宁景6个月持有A,混合型,,混合型,契约型开放式,O
013779.OF,交银兴享一年持有C,混合型,,混合型,契约型开放式,O
013879.OF,圆信永丰中证500指数增强C,股票型,,增强指数型,契约型开放式,O
013778.OF,交银兴享一年持有A,混合型,,混合型,契约型开放式,O
013896.OF,宝盈成长精选C,混合型,,混合型,契约型开放式,O
013895.OF,宝盈成长精选A,混合型,,混合型,契约型开放式,O
561300.SH,300增强ETF,股票型,20211210,增强指数型,契约型开放式,E
013235.OF,华富富惠一年定开,债券型,,债券型,契约型开放式,O
014045.OF,银华积极成长C,混合型,,混合型,契约型开放式,O
014099.OF,博时中证科创创业50ETF联接A,股票型,,被动指数型,契约型开放式,O
014100.OF,博时中证科创创业50ETF联接C,股票型,,被动指数型,契约型开放式,O
013878.OF,圆信永丰中证500指数增强A,股票型,,增强指数型,契约型开放式,O
014382.OF,博时国企改革主题C,股票型,,股票型,契约型开放式,O
013921.OF,兴华创新医疗6个月持有C,混合型,,混合型,契约型开放式,O
013985.OF,融通稳健增利6个月持有A,混合型,,混合型,契约型开放式,O
013920.OF,兴华创新医疗6个月持有A,混合型,,混合型,契约型开放式,O
014130.OF,融通中证云计算与大数据C,股票型,,被动指数型,契约型开放式,O
013986.OF,融通稳健增利6个月持有C,混合型,,混合型,契约型开放式,O
013980.OF,光大恒鑫A,混合型,,混合型,契约型开放式,O
013981.OF,光大恒鑫C,混合型,,混合型,契约型开放式,O
012657.OF,建信龙祥稳进6个月持有C,混合型,,混合型,契约型开放式,O
013869.OF,创金合信物联网主题A,股票型,,股票型,契约型开放式,O
013941.OF,东吴医疗服务C,股票型,,股票型,契约型开放式,O
013940.OF,东吴医疗服务A,股票型,,股票型,契约型开放式,O
013688.OF,平安成长龙头1年持有C,混合型,,混合型,契约型开放式,O
013491.OF,同泰金融精选C,股票型,,股票型,契约型开放式,O
012656.OF,建信龙祥稳进6个月持有A,混合型,,混合型,契约型开放式,O
011981.OF,国富匠心精选C,混合型,,混合型,契约型开放式,O
013662.OF,华安研究领航C,混合型,,混合型,契约型开放式,O
013490.OF,同泰金融精选A,股票型,,股票型,契约型开放式,O
013687.OF,平安成长龙头1年持有A,混合型,,混合型,契约型开放式,O
013870.OF,创金合信物联网主题C,股票型,,股票型,契约型开放式,O
011980.OF,国富匠心精选A,混合型,,混合型,契约型开放式,O
013976.OF,财通资管鸿佳60天滚动持有A,债券型,,债券型,契约型开放式,O
013977.OF,财通资管鸿佳60天滚动持有C,债券型,,债券型,契约型开放式,O
013726.OF,惠升惠诚稳健一年持有A,混合型,,混合型,契约型开放式,O
012803.OF,国联聚优一年定开,债券型,,债券型,契约型开放式,O
013727.OF,惠升惠诚稳健一年持有C,混合型,,混合型,契约型开放式,O
013661.OF,华安研究领航A,混合型,,混合型,契约型开放式,O
012032.OF,光大纯债C,债券型,,债券型,契约型开放式,O
012031.OF,光大纯债A,债券型,,债券型,契约型开放式,O
014297.OF,摩根月月盈30天滚动持有A,债券型,,债券型,契约型开放式,O
014298.OF,摩根月月盈30天滚动持有C,债券型,,债券型,契约型开放式,O
014378.OF,创金合信尊睿A,债券型,,债券型,契约型开放式,O
014379.OF,创金合信尊睿C,债券型,,债券型,契约型开放式,O
014144.OF,长信先进装备三个月持有A,混合型,,混合型,契约型开放式,O
013646.OF,景顺长城景泰鼎利一年定开C,债券型,,债券型,契约型开放式,O
014145.OF,长信先进装备三个月持有C,混合型,,混合型,契约型开放式,O
013645.OF,景顺长城景泰鼎利一年定开A,债券型,,债券型,契约型开放式,O
013863.OF,财通多利C,债券型,,债券型,契约型开放式,O
013463.OF,大成致远优势一年持有A,混合型,,混合型,契约型开放式,O
517160.SH,长江保护主题ETF,股票型,20220105,被动指数型,契约型开放式,E
013884.OF,交银主题优选C,混合型,,灵活配置型,契约型开放式,O
013464.OF,大成致远优势一年持有C,混合型,,混合型,契约型开放式,O
014336.OF,金鹰元丰C,债券型,,债券型,契约型开放式,O
014381.OF,长城久源C,混合型,,灵活配置型,契约型开放式,O
517330.SH,长江保护ETF,股票型,20220105,被动指数型,契约型开放式,E
012759.OF,工银中证沪港深互联网ETF联接A,股票型,,被动指数型,契约型开放式,O
013826.OF,天弘永丰稳健养老目标一年持有A,混合型,,混合型,契约型开放式,O
013653.OF,中银上海清算所0-5年农发行,债券型,,被动指数型,契约型开放式,O
970098.OF,东证融汇鑫享30天滚动持有中短债A,债券型,,债券型,契约型开放式,O
012856.OF,银华顺益一年定开,债券型,,债券型,契约型开放式,O
970099.OF,东证融汇鑫享30天滚动持有中短债C,债券型,,债券型,契约型开放式,O
013497.OF,易方达裕华利率债3个月定开,债券型,,债券型,契约型开放式,O
014082.OF,平安中债1-3年国开债C,债券型,,被动指数型,契约型开放式,O
014081.OF,平安中债1-3年国开债A,债券型,,被动指数型,契约型开放式,O
014380.OF,建信中国制造2025C,股票型,,股票型,契约型开放式,O
014042.OF,银华心诚C,混合型,,灵活配置型,契约型开放式,O
012760.OF,工银中证沪港深互联网ETF联接C,股票型,,被动指数型,契约型开放式,O
014048.OF,银华鑫盛灵活C,混合型,,灵活配置型,契约型开放式,O
014367.OF,招商添悦纯债D,债券型,,债券型,契约型开放式,O
014282.OF,中信保诚成长动力C,混合型,,混合型,契约型开放式,O
014335.OF,中信保诚周期轮动C,混合型,,混合型,契约型开放式,O
013478.OF,华宝中证金融科技主题ETF联接C,股票型,,被动指数型,契约型开放式,O
517770.SH,游戏传媒ETF,股票型,20211203,被动指数型,契约型开放式,E
013477.OF,华宝中证金融科技主题ETF联接A,股票型,,被动指数型,契约型开放式,O
013931.OF,博时富恒纯债一年定开,债券型,,债券型,契约型开放式,O
013665.OF,银河成长优选一年持有A,混合型,,混合型,契约型开放式,O
013666.OF,银河成长优选一年持有C,混合型,,混合型,契约型开放式,O
013293.OF,长城健康消费A,混合型,,混合型,契约型开放式,O
014062.OF,景顺长城专精特新量化优选A,股票型,,股票型,契约型开放式,O
014063.OF,景顺长城专精特新量化优选C,股票型,,股票型,契约型开放式,O
013794.OF,富国智浦精选12个月持有C,混合型,,混合型,契约型开放式,O
013793.OF,富国智浦精选12个月持有A,混合型,,混合型,契约型开放式,O
159607.SZ,中概互联网ETF,股票型,20211202,被动指数型,契约型开放式,E
014164.OF,富国融享18个月C,混合型,,混合型,契约型开放式,O
159761.SZ,新材料50ETF,股票型,20211213,被动指数型,契约型开放式,E
159748.SZ,创新药ETF富国,股票型,20211203,被动指数型,契约型开放式,E
506007.OF,广发科创板两年定开,混合型,,混合型,契约型开放式,O
013821.OF,南方定利一年定开,债券型,,债券型,契约型开放式,O
013933.OF,工银睿智进取一年C,股票型,,股票型,契约型开放式,O
501218.SH,工银睿智进取FOF,股票型,20211217,股票型,契约型开放式,E
013249.OF,交银鸿泰一年持有C,混合型,,混合型,契约型开放式,O
013191.OF,国联景惠C,混合型,,混合型,契约型开放式,O
013238.OF,财通均衡优选一年持有A,混合型,,混合型,契约型开放式,O
159605.SZ,中概互联ETF,股票型,20211202,被动指数型,契约型开放式,E
013239.OF,财通均衡优选一年持有C,混合型,,混合型,契约型开放式,O
013190.OF,国联景惠A,混合型,,混合型,契约型开放式,O
013248.OF,交银鸿泰一年持有A,混合型,,混合型,契约型开放式,O
014061.OF,浦银安盛战略新兴产业C,混合型,,混合型,契约型开放式,O
013838.OF,中银恒嘉60天滚动持有A,债券型,,债券型,契约型开放式,O
013839.OF,中银恒嘉60天滚动持有C,债券型,,债券型,契约型开放式,O
013864.OF,平安元泓30天滚动持有短债A,债券型,,债券型,契约型开放式,O
013865.OF,平安元泓30天滚动持有短债C,债券型,,债券型,契约型开放式,O
014276.OF,易方达北交所精选两年定开C,混合型,,混合型,契约型开放式,O
014280.OF,汇添富北交所创新精选两年定开C,混合型,,混合型,契约型开放式,O
014277.OF,万家北交所慧选两年定开A,混合型,,混合型,契约型开放式,O
014278.OF,万家北交所慧选两年定开C,混合型,,混合型,契约型开放式,O
014272.OF,大成北交所两年定开C,混合型,,混合型,契约型开放式,O
014269.OF,嘉实北交所精选两年定开A,混合型,,混合型,契约型开放式,O
014283.OF,华夏北交所创新中小企业精选两年定开,混合型,,混合型,契约型开放式,O
014271.OF,大成北交所两年定开A,混合型,,混合型,契约型开放式,O
014274.OF,广发北交所精选两年定开C,混合型,,混合型,契约型开放式,O
014270.OF,嘉实北交所精选两年定开C,混合型,,混合型,契约型开放式,O
014294.OF,南方北交所精选两年定开,混合型,,混合型,契约型开放式,O
014273.OF,广发北交所精选两年定开A,混合型,,混合型,契约型开放式,O
001296.OF,长城悦享增利A,债券型,,债券型,契约型开放式,O
014035.OF,长城悦享增利C,债券型,,债券型,契约型开放式,O
013357.OF,大摩沪港深精选C,混合型,,混合型,契约型开放式,O
013356.OF,大摩沪港深精选A,混合型,,混合型,契约型开放式,O
014275.OF,易方达北交所精选两年定开A,混合型,,混合型,契约型开放式,O
013328.OF,嘉实全球价值机会人民币,股票型,,股票型,契约型开放式,O
013930.OF,中银证券恒瑞9个月持有C,混合型,,混合型,契约型开放式,O
013812.OF,景顺长城景气进取A,混合型,,混合型,契约型开放式,O
013929.OF,中银证券恒瑞9个月持有A,混合型,,混合型,契约型开放式,O
012159.OF,财通资管健康产业A,混合型,,混合型,契约型开放式,O
013813.OF,景顺长城景气进取C,混合型,,混合型,契约型开放式,O
013329.OF,嘉实全球价值机会美元现汇,股票型,,股票型,契约型开放式,O
012160.OF,财通资管健康产业C,混合型,,混合型,契约型开放式,O
012935.OF,万家鼎鑫一年定开,债券型,,债券型,契约型开放式,O
010217.OF,中银添禧丰禄稳健养老目标一年持有A,混合型,,混合型,契约型开放式,O
014279.OF,汇添富北交所创新精选两年定开A,混合型,,混合型,契约型开放式,O
011904.OF,南方领航优选C,混合型,,混合型,契约型开放式,O
011903.OF,南方领航优选A,混合型,,混合型,契约型开放式,O
014143.OF,银河创新成长C,混合型,,混合型,契约型开放式,O
014118.OF,国泰中证沪港深创新药产业ETF联接C,股票型,,被动指数型,契约型开放式,O
013806.OF,财通资管鸿越3个月滚动持有C,债券型,,债券型,契约型开放式,O
013805.OF,财通资管鸿越3个月滚动持有B,债券型,,债券型,契约型开放式,O
