ts_code,symbol,name,industry,market,list_date
600527.SH,600527,江南高纤,化纤,主板,2003-11-27
600528.SH,600528,中铁工业,运输设备,主板,2001-05-28
600529.SH,600529,山东药玻,医疗保健,主板,2002-06-03
600530.SH,600530,交大昂立,医疗保健,主板,2001-07-02
600531.SH,600531,豫光金铅,铅锌,主板,2002-07-30
600533.SH,600533,栖霞建设,区域地产,主板,2002-03-28
600535.SH,600535,天士力,中成药,主板,2002-08-23
600536.SH,600536,中国软件,软件服务,主板,2002-05-17
600537.SH,600537,亿晶光电,电气设备,主板,2003-01-23
600538.SH,600538,国发股份,医药商业,主板,2003-01-14
600539.SH,600539,狮头股份,互联网,主板,2001-08-24
600540.SH,600540,新赛股份,种植业,主板,2004-01-07
600543.SH,600543,莫高股份,红黄酒,主板,2004-03-24
600545.SH,600545,卓郎智能,纺织机械,主板,2003-12-03
600546.SH,600546,山煤国际,煤炭开采,主板,2003-07-31
600547.SH,600547,山东黄金,黄金,主板,2003-08-28
600548.SH,600548,深高速,路桥,主板,2001-12-25
600549.SH,600549,厦门钨业,小金属,主板,2002-11-07
600550.SH,600550,保变电气,电气设备,主板,2001-02-28
600551.SH,600551,时代出版,出版业,主板,2002-09-05
600552.SH,600552,凯盛科技,元器件,主板,2002-11-08
600556.SH,600556,天下秀,互联网,主板,2001-08-07
600557.SH,600557,康缘药业,中成药,主板,2002-09-18
600558.SH,600558,大西洋,钢加工,主板,2001-02-27
600559.SH,600559,老白干酒,白酒,主板,2002-10-29
600560.SH,600560,金自天正,电气设备,主板,2002-09-19
600561.SH,600561,江西长运,公共交通,主板,2002-07-16
600562.SH,600562,国睿科技,通信设备,主板,2003-01-28
600563.SH,600563,法拉电子,元器件,主板,2002-12-10
600566.SH,600566,济川药业,中成药,主板,2001-08-22
600567.SH,600567,山鹰国际,造纸,主板,2001-12-18
600569.SH,600569,安阳钢铁,普钢,主板,2001-08-20
600570.SH,600570,恒生电子,软件服务,主板,2003-12-16
600571.SH,600571,信雅达,软件服务,主板,2002-11-01
600572.SH,600572,康恩贝,中成药,主板,2004-04-12
600573.SH,600573,惠泉啤酒,啤酒,主板,2003-02-26
600575.SH,600575,淮河能源,火力发电,主板,2003-03-28
600576.SH,600576,祥源文旅,旅游景点,主板,2003-02-20
600577.SH,600577,精达股份,电气设备,主板,2002-09-11
600578.SH,600578,京能电力,火力发电,主板,2002-05-10
600579.SH,600579,克劳斯,化工机械,主板,2002-08-09
600580.SH,600580,卧龙电驱,电气设备,主板,2002-06-06
600581.SH,600581,八一钢铁,普钢,主板,2002-08-16
600582.SH,600582,天地科技,专用机械,主板,2002-05-15
600583.SH,600583,海油工程,石油开采,主板,2002-02-05
600584.SH,600584,长电科技,半导体,主板,2003-06-03
600585.SH,600585,海螺水泥,水泥,主板,2002-02-07
600586.SH,600586,金晶科技,玻璃,主板,2002-08-15
600587.SH,600587,新华医疗,医疗保健,主板,2002-09-27
600588.SH,600588,用友网络,软件服务,主板,2001-05-18
600589.SH,600589,广东榕泰,软件服务,主板,2001-06-12
600590.SH,600590,泰豪科技,通信设备,主板,2002-07-03
600592.SH,600592,龙溪股份,机械基件,主板,2002-08-05
600593.SH,600593,大连圣亚,旅游景点,主板,2002-07-11
600594.SH,600594,益佰制药,中成药,主板,2004-03-23
600595.SH,600595,中孚实业,铝,主板,2002-06-26
600596.SH,600596,新安股份,化工原料,主板,2001-09-06
600597.SH,600597,光明乳业,乳制品,主板,2002-08-28
600598.SH,600598,北大荒,种植业,主板,2002-03-29
600600.SH,600600,青岛啤酒,啤酒,主板,1993-08-27
600601.SH,600601,方正科技,元器件,主板,1990-12-19
600602.SH,600602,云赛智联,软件服务,主板,1990-12-19
600603.SH,600603,广汇物流,区域地产,主板,1992-01-13
600604.SH,600604,市北高新,园区开发,主板,1992-03-27
600605.SH,600605,汇通能源,房产服务,主板,1992-03-27
600606.SH,600606,绿地控股,全国地产,主板,1992-03-27
600609.SH,600609,金杯汽车,汽车配件,主板,1992-07-24
600610.SH,600610,中毅达,化工原料,主板,1992-08-05
600611.SH,600611,大众交通,公共交通,主板,1992-08-07
600612.SH,600612,老凤祥,服饰,主板,1992-08-14
600613.SH,600613,神奇制药,中成药,主板,1992-08-20
600615.SH,600615,丰华股份,铝,主板,1992-09-10
600616.SH,600616,金枫酒业,红黄酒,主板,1992-09-29
600617.SH,600617,国新能源,供气供热,主板,1992-10-13
600618.SH,600618,氯碱化工,化工原料,主板,1992-11-13
600619.SH,600619,海立股份,家用电器,主板,1992-11-16
600620.SH,600620,天宸股份,综合类,主板,1992-11-17
600621.SH,600621,华鑫股份,证券,主板,1992-12-02
600622.SH,600622,光大嘉宝,区域地产,主板,1992-12-03
600623.SH,600623,华谊集团,化工原料,主板,1992-12-04
600624.SH,600624,复旦复华,化学制药,主板,1993-01-05
600626.SH,600626,申达股份,汽车配件,主板,1993-01-07
600628.SH,600628,新世界,百货,主板,1993-01-19
600629.SH,600629,华建集团,建筑工程,主板,1993-02-09
600630.SH,600630,龙头股份,服饰,主板,1993-02-09
600633.SH,600633,浙数文化,互联网,主板,1993-03-04
600635.SH,600635,大众公用,供气供热,主板,1993-03-04
600636.SH,600636,国新文化,文教休闲,主板,1993-03-16
600637.SH,600637,东方明珠,影视音像,主板,1993-03-16
600638.SH,600638,新黄浦,区域地产,主板,1993-03-26
600639.SH,600639,浦东金桥,园区开发,主板,1993-03-26
600640.SH,600640,国脉文化,影视音像,主板,1993-04-07
600641.SH,600641,万业企业,区域地产,主板,1993-04-07
600642.SH,600642,申能股份,火力发电,主板,1993-04-16
600643.SH,600643,爱建集团,多元金融,主板,1993-04-26
600644.SH,600644,乐山电力,水力发电,主板,1993-04-26
600645.SH,600645,中源协和,医疗保健,主板,1993-05-04
600648.SH,600648,外高桥,园区开发,主板,1993-05-04
600649.SH,600649,城投控股,区域地产,主板,1993-05-18
600650.SH,600650,锦江在线,公共交通,主板,1993-06-07
600651.SH,600651,飞乐音响,电器仪表,主板,1990-12-19
600653.SH,600653,申华控股,汽车服务,主板,1990-12-19
600654.SH,600654,中安科,仓储物流,主板,1990-12-19
600655.SH,600655,豫园股份,百货,主板,1992-09-02
600657.SH,600657,信达地产,全国地产,主板,1993-05-24
600658.SH,600658,电子城,园区开发,主板,1993-05-24
600660.SH,600660,福耀玻璃,汽车配件,主板,1993-06-10
600661.SH,600661,昂立教育,文教休闲,主板,1993-06-14
600662.SH,600662,外服控股,文教休闲,主板,1993-06-14
600663.SH,600663,陆家嘴,园区开发,主板,1993-06-28
600664.SH,600664,哈药股份,化学制药,主板,1993-06-29
600665.SH,600665,天地源,全国地产,主板,1993-07-09
600666.SH,600666,奥瑞德,元器件,主板,1993-07-12
600667.SH,600667,太极实业,半导体,主板,1993-07-28
600668.SH,600668,尖峰集团,水泥,主板,1993-07-28
600673.SH,600673,东阳光,综合类,主板,1993-09-17
600674.SH,600674,川投能源,水力发电,主板,1993-09-24
600675.SH,600675,中华企业,区域地产,主板,1993-09-24
600676.SH,600676,交运股份,汽车配件,主板,1993-09-28
600678.SH,600678,四川金顶,水泥,主板,1993-10-08
600679.SH,600679,上海凤凰,文教休闲,主板,1993-10-08
600681.SH,600681,百川能源,供气供热,主板,1993-10-18
600682.SH,600682,南京新百,生物制药,主板,1993-10-18
600683.SH,600683,京投发展,区域地产,主板,1993-10-25
600684.SH,600684,珠江股份,区域地产,主板,1993-10-28
600685.SH,600685,中船防务,船舶,主板,1993-10-28
600686.SH,600686,金龙汽车,汽车整车,主板,1993-11-08
600688.SH,600688,上海石化,石油加工,主板,1993-11-08
600689.SH,600689,上海三毛,综合类,主板,1993-11-08
600690.SH,600690,海尔智家,家用电器,主板,1993-11-19
600691.SH,600691,阳煤化工,农药化肥,主板,1993-11-19
600692.SH,600692,亚通股份,区域地产,主板,1993-11-19
600693.SH,600693,东百集团,百货,主板,1993-11-22
600694.SH,600694,大商股份,百货,主板,1993-11-22
600696.SH,600696,岩石股份,白酒,主板,1993-12-06
600697.SH,600697,欧亚集团,百货,主板,1993-12-06
600698.SH,600698,湖南天雁,汽车配件,主板,1993-12-06
600699.SH,600699,均胜电子,汽车配件,主板,1993-12-06
600702.SH,600702,舍得酒业,白酒,主板,1996-05-24
600703.SH,600703,三安光电,半导体,主板,1996-05-28
600704.SH,600704,物产中大,仓储物流,主板,1996-06-06
600705.SH,600705,中航产融,多元金融,主板,1996-05-16
600706.SH,600706,曲江文旅,旅游景点,主板,1996-05-16
600707.SH,600707,彩虹股份,元器件,主板,1996-05-20
600708.SH,600708,光明地产,全国地产,主板,1996-06-06
600710.SH,600710,苏美达,商贸代理,主板,1996-07-01
600712.SH,600712,南宁百货,百货,主板,1996-06-26
600713.SH,600713,南京医药,医药商业,主板,1996-07-01
600714.SH,600714,金瑞矿业,化工原料,主板,1996-06-06
600716.SH,600716,凤凰股份,区域地产,主板,1996-07-02
600717.SH,600717,天津港,港口,主板,1996-06-14
600718.SH,600718,东软集团,软件服务,主板,1996-06-18
600719.SH,600719,大连热电,供气供热,主板,1996-07-16
600720.SH,600720,中交设计,建筑工程,主板,1996-07-16
600721.SH,600721,百花医药,生物制药,主板,1996-06-26
600722.SH,600722,金牛化工,化工原料,主板,1996-06-26
600724.SH,600724,宁波富达,综合类,主板,1996-07-16
600725.SH,600725,云维股份,商贸代理,主板,1996-07-02
600726.SH,600726,华电能源,火力发电,主板,1996-07-01
600727.SH,600727,鲁北化工,化工原料,主板,1996-07-02
600728.SH,600728,佳都科技,软件服务,主板,1996-07-16
600729.SH,600729,重庆百货,百货,主板,1996-07-02
600730.SH,600730,中国高科,文教休闲,主板,1996-07-26
600731.SH,600731,湖南海利,农药化肥,主板,1996-08-02
600732.SH,600732,爱旭股份,电气设备,主板,1996-08-16
600733.SH,600733,北汽蓝谷,汽车整车,主板,1996-08-16
600734.SH,600734,实达集团,软件服务,主板,1996-08-08
600735.SH,600735,新华锦,服饰,主板,1996-07-26
600736.SH,600736,苏州高新,园区开发,主板,1996-08-15
600737.SH,600737,中粮糖业,食品,主板,1996-07-31
600738.SH,600738,丽尚国潮,百货,主板,1996-08-02
600739.SH,600739,辽宁成大,生物制药,主板,1996-08-19
600740.SH,600740,山西焦化,焦炭加工,主板,1996-08-08
600741.SH,600741,华域汽车,汽车配件,主板,1996-08-26
600742.SH,600742,一汽富维,汽车配件,主板,1996-08-26
600743.SH,600743,华远地产,区域地产,主板,1996-09-09
600744.SH,600744,华银电力,火力发电,主板,1996-09-05
600745.SH,600745,闻泰科技,半导体,主板,1996-08-28
600746.SH,600746,江苏索普,化工原料,主板,1996-09-18
600748.SH,600748,上实发展,全国地产,主板,1996-09-25
600749.SH,600749,西藏旅游,旅游景点,主板,1996-10-15
600750.SH,600750,江中药业,中成药,主板,1996-09-23
600751.SH,600751,海航科技,水运,主板,1996-09-09
600753.SH,600753,庚星股份,商贸代理,主板,1996-09-27
600754.SH,600754,锦江酒店,酒店餐饮,主板,1996-10-11
600755.SH,600755,厦门国贸,仓储物流,主板,1996-10-03
600756.SH,600756,浪潮软件,软件服务,主板,1996-09-23
600757.SH,600757,长江传媒,出版业,主板,1996-10-03
600758.SH,600758,辽宁能源,煤炭开采,主板,1996-10-29
600759.SH,600759,洲际油气,石油开采,主板,1996-10-08
600760.SH,600760,中航沈飞,航空,主板,1996-10-11
600761.SH,600761,安徽合力,工程机械,主板,1996-10-09
600763.SH,600763,通策医疗,医疗保健,主板,1996-10-30
600764.SH,600764,中国海防,船舶,主板,1996-11-04
600765.SH,600765,中航重机,航空,主板,1996-11-06
600768.SH,600768,宁波富邦,铝,主板,1996-11-11
600769.SH,600769,祥龙电业,水务,主板,1996-11-01
600770.SH,600770,综艺股份,综合类,主板,1996-11-20
600771.SH,600771,广誉远,中成药,主板,1996-11-05
600773.SH,600773,西藏城投,区域地产,主板,1996-11-08
600774.SH,600774,汉商集团,化学制药,主板,1996-11-08
600775.SH,600775,南京熊猫,通信设备,主板,1996-11-18
600776.SH,600776,东方通信,通信设备,主板,1996-11-26
600778.SH,600778,友好集团,百货,主板,1996-12-03
600779.SH,600779,水井坊,白酒,主板,1996-12-06
600780.SH,600780,通宝能源,火力发电,主板,1996-12-05
600782.SH,600782,新钢股份,普钢,主板,1996-12-25
600783.SH,600783,鲁信创投,多元金融,主板,1996-12-25
600784.SH,600784,鲁银投资,综合类,主板,1996-12-25
600785.SH,600785,新华百货,百货,主板,1997-01-08
600787.SH,600787,中储股份,仓储物流,主板,1997-01-21
600789.SH,600789,鲁抗医药,化学制药,主板,1997-02-26
600790.SH,600790,轻纺城,商品城,主板,1997-02-28
600791.SH,600791,京能置业,全国地产,主板,1997-01-30
600792.SH,600792,云煤能源,焦炭加工,主板,1997-01-23
600793.SH,600793,宜宾纸业,造纸,主板,1997-02-20
600794.SH,600794,保税科技,仓储物流,主板,1997-03-06
600795.SH,600795,国电电力,火力发电,主板,1997-03-18
600796.SH,600796,钱江生化,环境保护,主板,1997-04-08
600797.SH,600797,浙大网新,软件服务,主板,1997-04-18
600798.SH,600798,宁波海运,水运,主板,1997-04-23
600800.SH,600800,渤海化学,化工原料,主板,1993-12-06
600801.SH,600801,华新水泥,水泥,主板,1994-01-03
600802.SH,600802,福建水泥,水泥,主板,1994-01-03
600803.SH,600803,新奥股份,供气供热,主板,1994-01-03
600805.SH,600805,悦达投资,综合类,主板,1994-01-03
600807.SH,600807,济南高新,医疗保健,主板,1994-01-03
600808.SH,600808,马钢股份,普钢,主板,1994-01-06
600809.SH,600809,山西汾酒,白酒,主板,1994-01-06
600810.SH,600810,神马股份,化纤,主板,1994-01-06
600811.SH,600811,东方集团,农业综合,主板,1994-01-06
600812.SH,600812,华北制药,化学制药,主板,1994-01-14
600814.SH,600814,杭州解百,百货,主板,1994-01-14
600815.SH,600815,厦工股份,工程机械,主板,1994-01-28
600816.SH,600816,建元信托,多元金融,主板,1994-01-28
600817.SH,600817,宇通重工,专用机械,主板,1994-01-28
600818.SH,600818,中路股份,文教休闲,主板,1994-01-28
600819.SH,600819,耀皮玻璃,玻璃,主板,1994-01-28
600820.SH,600820,隧道股份,建筑工程,主板,1994-01-28
600821.SH,600821,金开新能,新型电力,主板,1994-01-28
600822.SH,600822,上海物贸,汽车服务,主板,1994-02-04
600824.SH,600824,益民集团,百货,主板,1994-02-04
600825.SH,600825,新华传媒,出版业,主板,1994-02-04
600826.SH,600826,兰生股份,文教休闲,主板,1994-02-04
600827.SH,600827,百联股份,超市连锁,主板,1994-02-04
600828.SH,600828,茂业商业,百货,主板,1994-02-24
600829.SH,600829,人民同泰,医药商业,主板,1994-02-24
600830.SH,600830,香溢融通,多元金融,主板,1994-02-24
600833.SH,600833,第一医药,医药商业,主板,1994-02-24
600834.SH,600834,申通地铁,公共交通,主板,1994-02-24
600835.SH,600835,上海机电,运输设备,主板,1994-02-24
600837.SH,600837,海通证券,证券,主板,1994-02-24
600838.SH,600838,上海九百,百货,主板,1994-02-24
600839.SH,600839,四川长虹,家用电器,主板,1994-03-11
600841.SH,600841,动力新科,汽车配件,主板,1994-03-11
600843.SH,600843,上工申贝,纺织机械,主板,1994-03-11
600844.SH,600844,丹化科技,化工原料,主板,1994-03-11
600845.SH,600845,宝信软件,软件服务,主板,1994-03-11
600846.SH,600846,同济科技,建筑工程,主板,1994-03-11
600847.SH,600847,万里股份,电气设备,主板,1994-03-24
600848.SH,600848,上海临港,园区开发,主板,1994-03-24
600850.SH,600850,电科数字,软件服务,主板,1994-03-24
600851.SH,600851,海欣股份,化学制药,主板,1994-04-04
600853.SH,600853,龙建股份,建筑工程,主板,1994-04-04
600854.SH,600854,春兰股份,家用电器,主板,1994-04-25
600855.SH,600855,航天长峰,专用机械,主板,1994-04-25
600857.SH,600857,宁波中百,百货,主板,1994-04-25
600858.SH,600858,银座股份,百货,主板,1994-05-06
600859.SH,600859,王府井,百货,主板,1994-05-06
600860.SH,600860,京城股份,专用机械,主板,1994-05-06
600861.SH,600861,北京人力,文教休闲,主板,1994-05-20
600862.SH,600862,中航高科,航空,主板,1994-05-20
600863.SH,600863,内蒙华电,火力发电,主板,1994-05-20
600864.SH,600864,哈投股份,证券,主板,1994-08-09
600865.SH,600865,百大集团,百货,主板,1994-08-09
600866.SH,600866,星湖科技,饲料,主板,1994-08-18
600867.SH,600867,通化东宝,生物制药,主板,1994-08-24
600868.SH,600868,梅雁吉祥,水力发电,主板,1994-09-12
600869.SH,600869,远东股份,电气设备,主板,1995-02-06
600871.SH,600871,石化油服,石油开采,主板,1995-04-11
600872.SH,600872,中炬高新,食品,主板,1995-01-24
600873.SH,600873,梅花生物,食品,主板,1995-02-17
600874.SH,600874,创业环保,环境保护,主板,1995-06-30
600875.SH,600875,东方电气,电气设备,主板,1995-10-10
600876.SH,600876,凯盛新能,玻璃,主板,1995-10-31
600877.SH,600877,电科芯片,半导体,主板,1995-10-13
600879.SH,600879,航天电子,航空,主板,1995-11-15
600880.SH,600880,博瑞传播,广告包装,主板,1995-11-15
600881.SH,600881,亚泰集团,综合类,主板,1995-11-15
600882.SH,600882,妙可蓝多,乳制品,主板,1995-12-06
600883.SH,600883,博闻科技,种植业,主板,1995-12-08
600884.SH,600884,杉杉股份,电气设备,主板,1996-01-30
600885.SH,600885,宏发股份,电气设备,主板,1996-02-05
600886.SH,600886,国投电力,水力发电,主板,1996-01-18
600887.SH,600887,伊利股份,乳制品,主板,1996-03-12
